commit_hash,full_hash,short_hash,author_date,committer_date,subject,body,type,scope,description,breaking,breaking_footers,body_subject_aliases,conventional_parse_status,changed_files,changed_file_count,additions,deletions,code_line_count,test_line_count,docs_line_count,plan_line_count,transcript_line_count,fixture_line_count,fixture_or_binary_change,linked_plan_ids,linked_transcript_ids,parent_theme_ids,theme_coverage_state,total_code_lines_changed,total_test_lines_changed,total_documentation_lines_changed,total_plan_lines,total_transcript_lines,total_visible_conversation_elapsed_seconds,total_assistant_processing_seconds,total_user_response_seconds,back_and_forth_count,allocated_turn_count,unavailable_timing_count,difficulty_inputs,difficulty_score,difficulty_label,difficulty_weight_coverage,confidence_score,warning_count,first_evidence_date,last_evidence_date,link_confidence,link_evidence
36789f5d0b7a89231ac47b62ca91d92c8b537df8,36789f5d0b7a89231ac47b62ca91d92c8b537df8,36789f5,2026-05-30T15:49:55-07:00,2026-05-30T15:49:55-07:00,fix(album-art): require explicit import actions for picture picker,"- remove single-click image well picker launch from album art sheet
- update help text to point to context menu, controls, or drag and drop
- add ViewInspector coverage that the image well has no tap handler
- keep picker launch checks for context menu import and Import Picture button",fix,album-art,require explicit import actions for picture picker,False,[],[],parsed,SwiftTag/Features/AlbumArt/AlbumArtSheetView.swift; SwiftTagTests/TrackStatusViewInspectorTests.swift,2,37,10,8,39,0,0,0,0,False,[],"[""transcript-2026-05-30-1-DiffFormatAndTestFix""]","[""diff"", ""picture"", ""tags""]",assigned,8.0,39.0,0.0,0.0,34.057692307692314,1220.0,222.0,998.0,1.0,2.0,0,"{""assistant_processing_time"": 222.0, ""back_and_forth_count"": 1.0, ""code_lines"": 8.0, ""elapsed_time"": 1220.0, ""plan_lines"": 0.0, ""transcript_lines"": 34.057692307692314}",39.76,Moderate,1.0,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
b5795c22e58a84982d07d6846e1929f9eba2166f,b5795c22e58a84982d07d6846e1929f9eba2166f,b5795c2,2026-05-30T16:16:47-07:00,2026-05-30T16:16:47-07:00,build(xcode): set development team for SwiftTag targets,"test(settings): update save setting default expectations

test(tags): isolate literal date difference checks",build,xcode,set development team for SwiftTag targets,False,[],"[""test(settings): update save setting default expectations"", ""test(tags): isolate literal date difference checks""]",parsed,SwiftTag.xcodeproj/project.pbxproj; SwiftTagTests/SwiftTagTests.swift; SwiftTagTests/TrackStatusViewInspectorTests.swift,3,18,8,4,22,0,0,0,0,False,[],"[""transcript-2026-05-30-1-DiffFormatAndTestFix""]","[""diff"", ""project"", ""save"", ""settings""]",assigned,4.0,22.0,0.0,0.0,27.865384615384617,1159.0,471.0,688.0,1.0,2.0,0,"{""assistant_processing_time"": 471.0, ""back_and_forth_count"": 1.0, ""code_lines"": 4.0, ""elapsed_time"": 1159.0, ""plan_lines"": 0.0, ""transcript_lines"": 27.865384615384617}",38.49,Moderate,1.0,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
5c58b2c352709f9b9c609c1e60a15c4ebf49062c,5c58b2c352709f9b9c609c1e60a15c4ebf49062c,5c58b2c,2026-05-30T16:26:44-07:00,2026-05-30T16:26:44-07:00,test(picture): fix no tap gesture on picture browser well test,,test,picture,fix no tap gesture on picture browser well test,False,[],[],parsed,SwiftTagTests/TrackStatusViewInspectorTests.swift,1,3,5,0,8,0,0,0,0,False,[],"[""transcript-2026-05-30-1-DiffFormatAndTestFix""]","[""diff"", ""picture"", ""project"", ""tags""]",assigned,0.0,8.0,0.0,0.0,27.865384615384617,3401.0,228.0,3173.0,1.0,2.0,0,"{""assistant_processing_time"": 228.0, ""back_and_forth_count"": 1.0, ""code_lines"": 0.0, ""elapsed_time"": 3401.0, ""plan_lines"": 0.0, ""transcript_lines"": 27.865384615384617}",32.62,Moderate,1.0,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
5b2392f98b7d9b0680edf4fdfb6966ed9a44d9bc,5b2392f98b7d9b0680edf4fdfb6966ed9a44d9bc,5b2392f,2026-05-30T17:55:45-07:00,2026-05-30T17:55:45-07:00,test(settings): update sandbox path source expectations,"test(ui): align misc tag placeholder expectation

test(ui): prefer built SwiftTag app for launch resolution

docs(transcripts): add diff format and test fix transcript",test,settings,update sandbox path source expectations,False,[],"[""test(ui): align misc tag placeholder expectation"", ""test(ui): prefer built SwiftTag app for launch resolution"", ""docs(transcripts): add diff format and test fix transcript""]",parsed,Docs/Plans/Transcripts/transcript-2026-05-30-1-DiffFormatAndTestFix.md; SwiftTagTests/SandboxPathSettingsTests.swift; SwiftTagUITests/SwiftTagUITests.swift,3,351,4,0,33,0,0,322,0,False,[],"[""transcript-2026-05-30-1-DiffFormatAndTestFix""]","[""applescript"", ""diff"", ""project"", ""settings"", ""tags""]",assigned,0.0,33.0,0.0,0.0,34.057692307692314,251.0,251.0,0.0,1.0,2.0,0,"{""assistant_processing_time"": 251.0, ""back_and_forth_count"": 1.0, ""code_lines"": 0.0, ""elapsed_time"": 251.0, ""plan_lines"": 0.0, ""transcript_lines"": 34.057692307692314}",30.53,Moderate,1.0,1.0,0,2026-05-30,2026-05-30,1.00,one-commit analytical invariant
05c75465e894b197009e4fa12fcee8a2f232be65,05c75465e894b197009e4fa12fcee8a2f232be65,05c7546,2026-05-31T16:58:30-07:00,2026-05-31T16:58:30-07:00,project(version): update SwiftTag release to 1.0.1,,project,version,update SwiftTag release to 1.0.1,False,[],[],parsed,SwiftTag.xcodeproj/project.pbxproj,1,2,2,4,0,0,0,0,0,False,[],[],"[""project""]",assigned,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 4.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",7.36,Low,0.7,1.0,0,2026-05-31,2026-05-31,1.00,one-commit analytical invariant
5f406d41dab292e9d24be77a40a86053fba4e075,5f406d41dab292e9d24be77a40a86053fba4e075,5f406d4,2026-06-03T18:12:10-07:00,2026-06-03T18:12:10-07:00,fix(editor): mark swifttag documents dirty for editor differences,"- add referenced document edit-state baseline for track identity, tags, and pictures
- use edit-state differences for document title marker
- keep track-list difference checks available for existing save and close flows
- add tests for tag-only, picture-only, and document-save baseline behavior

project(xcode): update project metadata and version settings

- set project and shared scheme upgrade versions to 2650
- move development team setting to project build configurations
- add sdk-scoped app version values for debug and release configurations
- update Quick Look preview marketing version to 1.0.1",fix,editor,mark swifttag documents dirty for editor differences,False,[],"[""project(xcode): update project metadata and version settings""]",parsed,SwiftTag.xcodeproj/project.pbxproj; SwiftTag.xcodeproj/xcshareddata/xcschemes/SwiftTag.xcscheme; SwiftTag.xcodeproj/xcshareddata/xcschemes/SwiftTagApp.xcscheme; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTagTests/SwiftTagTests.swift,5,203,20,106,113,0,0,0,0,False,[],"[""transcript-2026-06-03-1-UpdatesForRelease-1-0-2""]","[""diff"", ""picture"", ""save"", ""settings"", ""swifttag-document"", ""tags""]",assigned,106.0,113.0,0.0,0.0,47.015452538631344,69687.0,480.0,69207.0,1.0,2.0,0,"{""assistant_processing_time"": 480.0, ""back_and_forth_count"": 1.0, ""code_lines"": 106.0, ""elapsed_time"": 69687.0, ""plan_lines"": 0.0, ""transcript_lines"": 47.015452538631344}",59.95,High,1.0,1.0,0,2026-06-03,2026-06-03,1.00,one-commit analytical invariant
58c447d0c8f8d603db83117199143fea38de98fb,58c447d0c8f8d603db83117199143fea38de98fb,58c447d,2026-06-04T13:20:26-07:00,2026-06-04T13:20:26-07:00,feat(swifttag-document): add Save As command for session documents,"- add Save SwiftTag Document as... as shift alternate to Save SwiftTag Document...
- enable Save As only when current editor has an associated SwiftTag document
- save current editor state to a selected package and associate the window with it
- create a new document ID when saving to a new destination
- document Save As behavior and add unit and UI coverage",feat,swifttag-document,add Save As command for session documents,False,[],[],parsed,Docs/UserDocumentation/workflows/swifttag-documents.html; SwiftTag/ContentView.swift; SwiftTag/Shared/Utilities/SwiftTagDocumentPackageWriter.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagDocumentTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,7,187,4,40,142,9,0,0,0,False,[],"[""transcript-2026-06-03-1-UpdatesForRelease-1-0-2""]","[""picture"", ""save"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,40.0,142.0,9.0,0.0,80.7439293598234,92909.0,562.0,92347.0,1.0,2.0,0,"{""assistant_processing_time"": 562.0, ""back_and_forth_count"": 1.0, ""code_lines"": 40.0, ""elapsed_time"": 92909.0, ""plan_lines"": 0.0, ""transcript_lines"": 80.7439293598234}",57.98,High,1.0,1.0,0,2026-06-04,2026-06-04,1.00,one-commit analytical invariant
a19bccf7a97c76901ba27f942e9cae26a5642edc,a19bccf7a97c76901ba27f942e9cae26a5642edc,a19bccf,2026-06-05T14:07:44-07:00,2026-06-05T14:07:44-07:00,feat(settings): add last-window close quit preference,"- store quit-on-last-window-close feedback setting with false default
- read setting from app delegate before terminating after last window close
- add unit and ViewInspector coverage for default, stored values, and settings wiring",feat,settings,add last-window close quit preference,False,[],[],parsed,SwiftTag/Features/Settings/FeedbackSettingsView.swift; SwiftTag/Shared/Models/FeedbackSettings.swift; SwiftTag/SwiftTagApp.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagTests/TrackStatusViewInspectorTests.swift,5,72,1,34,39,0,0,0,0,False,[],"[""transcript-2026-06-03-1-UpdatesForRelease-1-0-2""]","[""diff"", ""picture"", ""settings"", ""tags""]",assigned,34.0,39.0,0.0,0.0,77.67770419426047,2536.0,295.0,2241.0,1.0,2.0,0,"{""assistant_processing_time"": 295.0, ""back_and_forth_count"": 1.0, ""code_lines"": 34.0, ""elapsed_time"": 2536.0, ""plan_lines"": 0.0, ""transcript_lines"": 77.67770419426047}",47.52,Moderate,1.0,1.0,0,2026-06-05,2026-06-05,1.00,one-commit analytical invariant
d4616ef79d1f5f6f9afe47e139aa7a092e4b3085,d4616ef79d1f5f6f9afe47e139aa7a092e4b3085,d4616ef,2026-06-05T15:10:36-07:00,2026-06-05T15:10:36-07:00,feat(applescript): expose quit-on-last-window-close setting,"- add qalw application property mapped to QuitAppOnLastWindowCloseSetting
- persist AppleScript get/set through FeedbackSettingsKey.quitAppOnLastWindowClose
- document setting in user workflow and AppleScript application reference
- cover sdef metadata, UserDefaults bridging, and settings AppleScript script",feat,applescript,expose quit-on-last-window-close setting,False,[],[],parsed,Docs/UserDocumentation/automation/applescript-application.html; Docs/UserDocumentation/workflows/settings.html; SwiftTag/Features/Settings/FeedbackSettingsView.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTagAppleScriptTests/test-settings.applescript; SwiftTagTests/SwiftTagAppleScriptTests.swift,7,74,13,42,8,27,0,0,0,False,[],"[""transcript-2026-06-03-1-UpdatesForRelease-1-0-2""]","[""applescript"", ""picture"", ""settings"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,42.0,8.0,27.0,0.0,72.56732891832229,4630.0,206.0,4424.0,1.0,2.0,0,"{""assistant_processing_time"": 206.0, ""back_and_forth_count"": 1.0, ""code_lines"": 42.0, ""elapsed_time"": 4630.0, ""plan_lines"": 0.0, ""transcript_lines"": 72.56732891832229}",50.38,High,1.0,1.0,0,2026-06-05,2026-06-05,1.00,one-commit analytical invariant
798de55dcbb0a4e26d499cec324224070b108b19,798de55dcbb0a4e26d499cec324224070b108b19,798de55,2026-06-05T17:20:44-07:00,2026-06-05T17:20:44-07:00,feat(tag-editor): add COMMENT tag editor support,"- add COMMENT TagKey, diff identifier, and explicit tag classification
- show Description and Comment text editors in split core tag layout
- map COMMENT separately from DESCRIPTION during FLAC import
- keep AppleScript comment property backed by TagKey.comment
- add tests for COMMENT import, core-tag migration, AppleScript, and UI source contract",feat,tag-editor,add COMMENT tag editor support,False,[],[],parsed,SwiftTag/ContentView.swift; SwiftTag/Features/FlacImport/FlacImportMapper.swift; SwiftTag/Features/TagEditor/TagEditorCoreTagsView.swift; SwiftTag/Features/TagEditor/TagEditorMiscTagsView.swift; SwiftTag/Features/TagEditor/TagEditorView.swift; SwiftTag/Shared/Models/FeedbackSettings.swift; SwiftTag/Shared/Models/TagKey.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/Shared/Utilities/TagNormalization.swift; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagTests/TrackStatusViewInspectorTests.swift,12,162,26,122,66,0,0,0,0,False,[],"[""transcript-2026-06-03-1-UpdatesForRelease-1-0-2""]","[""applescript"", ""diff"", ""picture"", ""settings"", ""tags""]",assigned,122.0,66.0,0.0,0.0,66.43487858719647,6064.0,397.0,5667.0,1.0,2.0,0,"{""assistant_processing_time"": 397.0, ""back_and_forth_count"": 1.0, ""code_lines"": 122.0, ""elapsed_time"": 6064.0, ""plan_lines"": 0.0, ""transcript_lines"": 66.43487858719647}",56.78,High,1.0,1.0,0,2026-06-05,2026-06-05,1.00,one-commit analytical invariant
a0be45da0d49c7dfb87bef36da1afed83c46ba4d,a0be45da0d49c7dfb87bef36da1afed83c46ba4d,a0be45d,2026-06-09T16:23:24-07:00,2026-06-09T16:23:24-07:00,feat(tag-editor): scroll new misc tag rows into view,"- wrap misc tag table in ScrollViewReader and scroll selected row after selection changes
- add UI regression for repeated misc tag additions and visible key-field entry",feat,tag-editor,scroll new misc tag rows into view,False,[],[],parsed,SwiftTag/Features/TagEditor/TagEditorMiscTagsView.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,3,133,29,71,91,0,0,0,0,False,[],"[""transcript-2026-06-03-1-UpdatesForRelease-1-0-2""]","[""tags""]",assigned,71.0,91.0,0.0,0.0,118.560706401766,2003.0,2003.0,0.0,3.0,6.0,0,"{""assistant_processing_time"": 2003.0, ""back_and_forth_count"": 3.0, ""code_lines"": 71.0, ""elapsed_time"": 2003.0, ""plan_lines"": 0.0, ""transcript_lines"": 118.560706401766}",56.9,High,1.0,1.0,0,2026-06-09,2026-06-09,1.00,one-commit analytical invariant
31627a922620a24d64ae4f88232256f56993e172,31627a922620a24d64ae4f88232256f56993e172,31627a9,2026-06-09T17:40:15-07:00,2026-06-09T17:40:15-07:00,"feat(quicklook): update album title color, size and truncation for better visibilty",,feat,quicklook,"update album title color, size and truncation for better visibilty",False,[],[],parsed,SwiftTag/Shared/QuickLook/SwiftTagDocumentQuickLookView.swift,1,4,2,6,0,0,0,0,0,False,[],[],"[""swifttag-document"", ""tags""]",assigned,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 6.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",8.22,Low,0.7,1.0,0,2026-06-09,2026-06-09,1.00,one-commit analytical invariant
abe9194d5f3d791d34010e12ea51acb0054ae4ce,abe9194d5f3d791d34010e12ea51acb0054ae4ce,abe9194,2026-06-11T17:33:53-07:00,2026-06-11T17:33:53-07:00,project(release): prepare 1.0.2 release,"- update SwiftTag and Quick Look marketing versions from 1.0.1 to 1.0.2
- add release information page with signature and notarization verification details
- add release information navigation links across user documentation pages
- add QR code assets and wrapping table styles for release verification content

docs(transcript): add transcript for 1.0.2 updates",project,release,prepare 1.0.2 release,False,[],"[""docs(transcript): add transcript for 1.0.2 updates""]",parsed,Docs/Plans/Transcripts/transcript-2026-06-03-1-UpdatesForRelease-1-0-2.md; Docs/UserDocumentation/assets/swiftTag-bitcoin-qrc.png; Docs/UserDocumentation/assets/swifttag-cardano-qrc.png; Docs/UserDocumentation/assets/swifttag-docs.css; Docs/UserDocumentation/automation/applescript.html; Docs/UserDocumentation/examples/clean-up-album.html; Docs/UserDocumentation/index.html; Docs/UserDocumentation/quick-start.html; Docs/UserDocumentation/release-information.html; Docs/UserDocumentation/troubleshooting.html; SwiftTag.xcodeproj/project.pbxproj,11,632,6,12,0,167,0,459,0,True,[],"[""transcript-2026-06-03-1-UpdatesForRelease-1-0-2""]","[""applescript"", ""picture"", ""project"", ""swifttag-document"", ""tags""]",assigned,12.0,0.0,167.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 12.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",9.23,Low,0.7,1.0,0,2026-06-11,2026-06-11,1.00,one-commit analytical invariant
9654a156c85a094a0fe4d86cb59ab87de34bf6f3,9654a156c85a094a0fe4d86cb59ab87de34bf6f3,9654a15,2026-06-14T21:25:46-07:00,2026-06-14T21:25:46-07:00,fix(save): stage overwrite replacements on destination volume,"- create FLAC rewrite temp files with itemReplacementDirectory for target file
- stage SwiftTag document packages with itemReplacementDirectory for destination folder
- remove replacement staging directories after write",fix,save,stage overwrite replacements on destination volume,False,[],[],parsed,SwiftTag/FlacMetadataService.swift; SwiftTag/Shared/Utilities/SwiftTagDocumentPackageWriter.swift,2,62,51,113,0,0,0,0,0,False,[],[],"[""flac-lib"", ""save"", ""swifttag-document"", ""tags""]",assigned,113.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 113.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",18.03,Low,0.7,1.0,0,2026-06-14,2026-06-14,1.00,one-commit analytical invariant
fdd51810b0f51c7b8ee798ecfa0eb42453627946,fdd51810b0f51c7b8ee798ecfa0eb42453627946,fdd5181,2026-06-14T23:02:25-07:00,2026-06-14T23:02:25-07:00,fix(rename): refresh all batch-renamed FLAC tracks,"- keep file monitor observations alive when old paths disappear during batch rename
- preserve clean editor baseline for path-only file refreshes
- add AppleScript UI coverage for 15-file rename and modified state
- assert rename refresh keeps tracks clean in unit tests",fix,rename,refresh all batch-renamed FLAC tracks,False,[],[],parsed,SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Utilities/TrackFileMonitor.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagUITests/SwiftTagUITestSuites.swift; SwiftTagUITests/SwiftTagUITests.swift,5,304,1,30,275,0,0,0,0,False,[],[],"[""applescript"", ""diff"", ""picture"", ""project"", ""tags""]",assigned,30.0,275.0,0.0,0.0,0.0,,,,0.0,0.0,0,"{""assistant_processing_time"": null, ""back_and_forth_count"": 0.0, ""code_lines"": 30.0, ""elapsed_time"": null, ""plan_lines"": 0.0, ""transcript_lines"": 0.0}",11.39,Low,0.7,1.0,0,2026-06-14,2026-06-14,1.00,one-commit analytical invariant
d2843d58d7c77e0470d1b467eacf8a956665e2c9,d2843d58d7c77e0470d1b467eacf8a956665e2c9,d2843d5,2026-06-15T15:22:40-07:00,2026-06-15T15:22:40-07:00,feat(tags): add per-disc track total update mode,"- add save setting, disabled Settings toggle, and AppleScript property
- calculate disc counts for manual and automatic track-total updates
- add File and context-menu commands for per-disc total updates
- update mismatch warnings to accept table totals or matching disc totals
- document behavior and add plan, transcript, unit, source, and AppleScript tests",feat,tags,add per-disc track total update mode,False,[],[],parsed,Docs/Plans/30-AutoUpdateTrackTotalByDisc.md; Docs/Plans/Transcripts/transcript-2026-06-15-1-30-AutoUpdateTrackTotalByDisc.md; Docs/UserDocumentation/automation/applescript-application.html; Docs/UserDocumentation/workflows/settings.html; Docs/UserDocumentation/workflows/tags.html; SwiftTag/ContentView.swift; SwiftTag/Features/Settings/SettingsView.swift; SwiftTag/Features/Settings/TagWriteSettingsView.swift; SwiftTag/Features/TagEditor/TagEditorCoreTagsView.swift; SwiftTag/Features/TagEditor/TagEditorTrackFileView.swift; SwiftTag/Features/TagEditor/TagEditorView.swift; SwiftTag/Features/TagEditor/TagEditorViewModel.swift; SwiftTag/Shared/Models/SaveSettings.swift; SwiftTag/Shared/Utilities/SwiftTagAppleScriptSupport.swift; SwiftTag/SwiftTag.sdef; SwiftTag/SwiftTagApp.swift; SwiftTagAppleScriptTests/test-settings.applescript; SwiftTagTests/SwiftTagAppleScriptTests.swift; SwiftTagTests/SwiftTagTests.swift; SwiftTagTests/TrackStatusViewInspectorTests.swift,20,1303,28,290,224,23,502,284,0,False,"[""30""]","[""transcript-2026-06-15-1-30-AutoUpdateTrackTotalByDisc""]","[""applescript"", ""diff"", ""save"", ""settings"", ""swifttag-document"", ""tags"", ""user-docs""]",assigned,290.0,224.0,23.0,502.0,284.0,5896.0,1401.0,4495.0,6.0,12.0,0,"{""assistant_processing_time"": 1401.0, ""back_and_forth_count"": 6.0, ""code_lines"": 290.0, ""elapsed_time"": 5896.0, ""plan_lines"": 502.0, ""transcript_lines"": 284.0}",83.0,Very High,1.0,1.0,0,2026-06-15,2026-06-15,1.00,one-commit analytical invariant
